Tanggal,Tn,Tx,Tavg,RH_avg,ss,ff_x,ddd_x,ff_avg,ddd_car,bulan,RR
16-12-2017,24.4,31.8,27.6,82,1.3,3,200,1,1,12,0
17-12-2017,25.1807692307692,32,27.5,81,4.9,7,220,2,1,12,7.4
18-12-2017,25,32.2,27.6,80,7.3,5,260,2,1,12,0
19-12-2017,24,31.7,26.7,86,3.6,7,230,2,1,12,35.7
20-12-2017,25.1807692307692,30.6,25.5,92,4.6,3,130,1,1,12,15.3
21-12-2017,26.1,32,27.5,84,1,5,220,2,1,12,26.1
22-12-2017,25.1807692307692,32,26.5,84,6.3,3,230,1,1,12,63.3
23-12-2017,24.8,31.2,27.4,79,6,4,220,1,1,12,16.9904761904762
24-12-2017,25,31.8,28.1,75,8.3,6,240,1,1,12,16.9904761904762
25-12-2017,25,32.4,28.6,75,9.8,7,240,2,7,12,2.5
26-12-2017,25.6,33.2,29,76,9.5,5,240,2,1,12,16.9904761904762
27-12-2017,25.2,31.1038461538462,27.5,81,9,4,250,2,7,12,68.5
28-12-2017,25.8,31.1038461538462,27.7,85,1.5,3,240,1,7,12,0.7
29-12-2017,25.8,31.1038461538462,28.3,82,1.2,4,150,1,1,12,0
30-12-2017,26,30.1,27.4,84,1.5,3,120,1,1,12,8.5
31-12-2017,24.8,32,27.9,84,30,7,180,1,1,12,16.9904761904762
01-01-2018,25.2,31.1772727272727,28.3,79,10.2,4,220,2,6,1,19.61875
02-01-2018,23.6,31.1772727272727,26.1,89,10.5,3,250,1,1,1,144.7
03-01-2018,24.2,31.8,28,80,0.6,3,240,1,1,1,19.61875
04-01-2018,24.2,30,26.4,91,65,5,250,1,1,1,19.61875
05-01-2018,25.4,29,26.7,87,0.1,10,250,2,7,1,25.4
06-01-2018,24.8,30.2,27,82,0,6,230,2,1,1,5.1
07-01-2018,25,31.1772727272727,26.8,87,3,3,270,1,1,1,15.8
08-01-2018,24.6,31.8,27.2,83,4.3,5,230,1,1,1,0
09-01-2018,25,27.2,27.4,85,30,3,350,1,1,1,19.61875
10-01-2018,25,31.1772727272727,27,90,3,9,230,2,1,1,13.9
11-01-2018,24.2,31.5,27.5,82,4.3,8,230,2,1,1,46.7
12-01-2018,24.6,29,27.8,81,6.3,3,130,0,1,1,5
13-01-2018,25.6,31.1772727272727,28.8,74,1.5,6,250,2,7,1,19.61875
14-01-2018,24,32.8,27.8,78,0.6,6,270,2,7,1,22
15-01-2018,24.5,32.6,27.7,79,70,5,250,2,7,1,19.61875
16-01-2018,25.6,31.1772727272727,27.2,84,2.3,10,200,1,1,1,19.61875
17-01-2018,24.7962962962963,32.2,30.5,66,8.58666666666667,6,260,2,1,1,19.61875
18-01-2018,24.8,31.1772727272727,27.7,84,2,4,220,1,1,1,0
19-01-2018,24.7962962962963,31.8,27.6,80,3.2,8,250,3,7,1,10.1
20-01-2018,25.4,29.2,27,78,1.5,8,270,2,7,1,19.61875
21-01-2018,24.8,31.2,27,84,0.3,4,240,1,1,1,2.4
22-01-2018,25.2,30,26.6,86,6.3,4,250,1,1,1,19.61875
23-01-2018,24.8,31.8,27.1,84,0,5,230,1,1,1,1.5
24-01-2018,24.4,32.6,28,82,1.5,5,220,2,1,1,19.61875
25-01-2018,24.8,32.8,27.9,79,7.2,5,240,3,7,1,19.61875
26-01-2018,25.6,31.1772727272727,28.3,76,1,5,250,2,1,1,19.61875
27-01-2018,24.7962962962963,33,28,79,3,7,250,2,7,1,0.2
28-01-2018,24.6,32.8,27.6,83,6.2,5,280,2,7,1,21
29-01-2018,24.7962962962963,31.8,27.5,81,5.3,6,250,2,7,1,19.61875
30-01-2018,25,30.8,27.2,83,3.2,4,250,2,7,1,19.61875
31-01-2018,24.6,31.1772727272727,26.7,86,5.2,7,260,2,1,1,0.1
01-02-2018,24.8,32.1333333333333,27.1,86,4.5,8,230,2,7,2,0.2
02-02-2018,24.4,32.7,27.8,85,7.3,3,100,1,1,2,8.955
03-02-2018,25.2,32,27.2,84,4.2,5,290,1,1,2,8.955
04-02-2018,25.2,32.4,27,84,2.2,4,220,1,1,2,0
05-02-2018,24.8,30.1,26.5,87,9,4,300,1,1,2,25.4
06-02-2018,24.2,32.6,27.6,79,0,4,270,2,7,2,8.955
07-02-2018,24.5,31.3,27,85,7.3,4,220,1,1,2,4
08-02-2018,24.4,32.1,27.6,81,4,5,230,1,1,2,8.955
09-02-2018,24.2,32,27.2,81,6.3,8,220,2,6,2,8.955
10-02-2018,24.8,32.7,27.8,77,8,7,230,2,7,2,8.955
11-02-2018,24.2,33.4,27.4,82,7,10,240,2,1,2,0
12-02-2018,24.7,31.8,27.3,83,6.5,5,240,1,7,2,0
13-02-2018,24.8,32.1,27.6,82,6.24074074074074,5,220,1,7,2,0.3
14-02-2018,25,32.2,27.8,77,3,8,230,2,7,2,0
15-02-2018,24.4,32.4,26.2,89,2.2,8,230,2,1,2,1.7
16-02-2018,23.3,32.2,27.2,82,3.5,5,220,2,7,2,13.1
17-02-2018,24,32.6,27.8,80,9,8,220,2,7,2,0.6
18-02-2018,25.1,32.4,28.2,79,10.1,4,230,1,1,2,3
19-02-2018,25.6,32,28.2,82,7.2,6,250,2,1,2,15
20-02-2018,24.2,32.4,27.5,83,8.5,4,220,1,1,2,66.5
21-02-2018,24.5,32.2,27.7,86,6.3,5,200,2,1,2,7.5
22-02-2018,24.8,32.4,27.5,81,8.5,4,220,1,1,2,6
23-02-2018,23.9,32.2,26.6,87,9.2,4,140,1,1,2,33.8
24-02-2018,24.8,31.6,27,85,8.5,3,190,1,1,2,8.955
25-02-2018,24,32.2,27.7,82,7,4,160,1,4,2,2
26-02-2018,24.4,31.2,27.1,84,8.5,4,140,1,1,2,0
27-02-2018,24.4,31.4,27.6,82,2,3,130,1,1,2,0
28-02-2018,25.6,33,28.9,78,8.7,4,170,2,5,2,8.955
01-03-2018,24.8,31.4,27.6,82,10,5,160,1,1,3,0.1
02-03-2018,24.8,32.4,27.8,80,2.4,3,150,1,1,3,18.5
03-03-2018,24.2,32.0260869565217,27.5,84,8.1,4,300,1,1,3,7.6875
04-03-2018,24.2,32.2,28.1,82,5.2,4,180,1,1,3,5.2
05-03-2018,25.2,32.0260869565217,27.5,84,7,4,280,1,1,3,0
06-03-2018,25,32.8,28.5,80,0.1,4,200,1,1,3,7.6875
07-03-2018,25,31.6,27.5,84,9.3,4,240,1,1,3,1.2
08-03-2018,24.6,31.6,26.5,86,6.2,5,200,2,1,3,0.1
09-03-2018,23.8,32.4,27.6,82,3.2,3,190,1,1,3,5.9
10-03-2018,24.4,33,28.4,81,9.2,4,260,1,1,3,0
11-03-2018,24.8,31.4,27.3,84,7.5,3,220,1,1,3,29.8
12-03-2018,24.2,31.8,27.2,83,6.5,4,230,1,1,3,44.9
13-03-2018,25.2,,27.8,81,5.5,3,240,1,1,3,1.6
14-03-2018,24.8,32.2,28.1,81,2.4,4,170,1,1,3,7.6875
15-03-2018,25.2,32.4,28.3,78,9.5,3,130,1,1,3,0.3
16-03-2018,24.6,32.8,28.1,80,9.4,3,170,1,1,3,0.3
17-03-2018,25.8,32.0260869565217,27.8,82,7.5,5,270,2,7,3,7.6875
18-03-2018,23.6,32.0260869565217,26.6,84,7.2,3,180,1,1,3,2.2
19-03-2018,24.6,32.2,27.9,81,7,4,10,1,1,3,7.6875
20-03-2018,25,32.8,28.5,77,8.2,3,220,1,1,3,0
21-03-2018,25.2,33.6,28.3,79,7.1,5,230,2,8,3,7.6875
22-03-2018,24.6068965517241,32.0260869565217,27.1,81,5.8,3,260,1,1,3,0
23-03-2018,24,32.7,27.9,77,6.1,4,210,1,1,3,0.2
24-03-2018,24.4,30.2,26.6,87,9,4,240,1,1,3,11.8
25-03-2018,24.4,32,24.8,92,2.6,2,60,0,1,3,15.3
26-03-2018,23.4,31.8,26.8,85,1,3,210,1,1,3,15.2
27-03-2018,24.2,29.7,26.2,83,8,3,60,1,1,3,8.9
28-03-2018,24.2,31.2,27,85,4.4,4,180,1,1,3,2.6
29-03-2018,25.2,32.0260869565217,28,80,6,4,250,1,1,3,11.4
30-03-2018,24.8,32.4,28,82,9.1,6,230,2,1,3,9
31-03-2018,24.6068965517241,32.0260869565217,28.2,81,8.5,5,210,1,1,3,7.6875
01-04-2018,24,32.6,28.3,78,5.5,4,250,2,6,4,0
02-04-2018,25.2,32.2,28.1,80,8.2,3,210,1,1,4,9.4
03-04-2018,24.4,32.2,26.7,87,6.3,3,150,1,1,4,34.5
04-04-2018,24.6,31.8,28,80,8.2,3,150,1,4,4,0.6
05-04-2018,25.8,32,28.8,83.3448275862069,10,4,140,1,1,4,14.8130434782609
06-04-2018,25.2,31.868,28.3,84,7.8,3,280,1,1,4,45
07-04-2018,25,31.868,27.8,83,6.3,5,140,1,1,4,0.2
08-04-2018,24.8,31.8,27.6,83,7.2,3,160,1,1,4,10.2
09-04-2018,25.2,32,27.7,85,6.5,4,170,1,1,4,0
10-04-2018,25.0214285714286,32,28.5,79,7.1,7,50,2,1,4,14.8130434782609
11-04-2018,24.8,32.2,28.1,83,9.6,5,80,2,1,4,31.4
12-04-2018,25.4,32,27.7,87,8.6,3,130,1,1,4,11
13-04-2018,25.4,32.2,28.7,83,3.8,4,110,2,1,4,22.5
14-04-2018,26.5,31.868,29.1,85,9,4,140,2,4,4,14.8130434782609
15-04-2018,25.8,30.8,27.9,86,7.4,4,160,1,1,4,37.4
16-04-2018,25.6,32.2,28.5,82,3.3,4,120,1,1,4,14.8130434782609
17-04-2018,25.2,,27.8,86,,3,150,1,1,4,8.4
18-04-2018,25.2,32.2,28,83,7.3,5,140,1,1,4,14.8130434782609
19-04-2018,25.0214285714286,31.8,28.6,80,8.1,5,90,2,3,4,14.8130434782609
20-04-2018,26.1,32.4,28.8,82,10.2,3,130,1,1,4,1.8
21-04-2018,25,32.2,27.7,83,4.5,3,140,1,1,4,1.2
22-04-2018,25,32.4,28,84,5.3,3,130,1,1,4,14.8130434782609
23-04-2018,25.4,30.4,27.2,88,8,3,270,0,1,4,3
24-04-2018,24.6,31.868,27.7,84,0.9,4,120,1,1,4,4.7
25-04-2018,24.2,31.2,27.1,88,6.6,3,130,1,1,4,0
26-04-2018,24.6,32.2,27.4,84,1,3,100,1,1,4,28.3
27-04-2018,24.6,32.2,28.4,84,8,3,130,1,4,4,12.8
28-04-2018,24.2,31.2,27.9,84,9.4,4,130,2,1,4,78.3
29-04-2018,24.6,31.5,27.9,83,4.3,6,150,2,3,4,0
30-04-2018,24.2,31,28.3,79,10.8,4,80,2,3,4,0
01-09-2018,24.1,30,26.2,85,3.2,4,120,3,3,9,1.1
02-09-2018,24.6,28.8,25.9,85,5.2,4,90,3,3,9,0.2
03-09-2018,23.6,29,26.1,78,3.4,6,140,3,4,9,2.8
04-09-2018,23,29.4,25.4,79,7.7,4,140,2,4,9,1.11875
05-09-2018,23.9,29.4,25.9,82,9.2,7,130,4,3,9,0.8
06-09-2018,24.1,29.4,26.4,84,6,5,130,4,4,9,1.2
07-09-2018,25.1,29.4,26.5,85,4.5,8,120,4,4,9,1.11875
08-09-2018,25.4,29.6,26.5,83,4.5,5,130,4,4,9,1.11875
09-09-2018,24.4,29.4,26.4,82,7.5,6,130,3,4,9,0.2
10-09-2018,24.1481481481481,29.6,26.6,84,9,5,140,3,4,9,1.11875
11-09-2018,25.1,29.8,26.8,84,7.1,5,120,3,4,9,0
12-09-2018,25.2,29.8,26.6,77,8.3,5,140,3,4,9,1.11875
13-09-2018,22.9,29,25.1,80,7.4,6,130,3,4,9,1.11875
14-09-2018,23.4,28.8,26.1,74,6.1,5,140,2,4,9,1.11875
15-09-2018,22,28.8,25.8,75,7.7,6,130,3,4,9,1.11875
16-09-2018,21.9,29.5962962962963,25.4,83,9,5,140,2,4,9,0.1
17-09-2018,24.9,30.2,26.9,82,8.5,6,160,3,4,9,1.11875
18-09-2018,25.4,28.2,27.1,82,9,10,100,4,4,9,1.11875
19-09-2018,24.4,30.2,26.7,84,5.5,6,130,3,3,9,7.6
20-09-2018,25.2,29.5962962962963,26.8,87,4.3,5,130,3,3,9,3.5
21-09-2018,25.4,30,27,86,2.6,6,150,2,3,9,0
22-09-2018,23,29.8,26,84,7.6,4,130,2,4,9,0
23-09-2018,24.2,29.5962962962963,26.1,85,7.08888888888889,5,140,3,4,9,0.4
24-09-2018,24.1481481481481,30.2,27,81,7.08888888888889,5,120,3,4,9,1.11875
25-09-2018,25.8,29.9,27.5,80,9,4,140,2,3,9,1.11875
26-09-2018,25.2,29.8,26.9,82,7.08888888888889,5,130,2,4,9,0
27-09-2018,24,29.8,26.6,77,9,5,120,2,4,9,1.11875
28-09-2018,22.6,30,25.5,81,10,5,140,2,1,9,1.11875
29-09-2018,23.2,30.6,26.2,80,10.6,4,180,2,4,9,0
30-09-2018,24.1481481481481,30.2,27.7,81,9.5,6,140,3,4,9,0
01-10-2018,23.2,30.4,27.2,83,3.2,5,140,2,3,10,2.65882352941176
02-10-2018,25.5,30.5142857142857,27.7,79,8.1,4,130,2,1,10,0
03-10-2018,25,30.4,27.2,80,8.9,7,150,3,3,10,2.65882352941176
04-10-2018,23,29.9,27.1,75,8.1,4,140,2,4,10,0
05-10-2018,22.4,29.8,25.4,82,10.2,4,140,2,4,10,2.65882352941176
06-10-2018,22.3,30.5142857142857,26.8,83,10.2,4,130,2,4,10,2.65882352941176
07-10-2018,25.1,31.7,26.9,84,9.5,6,110,3,3,10,0
08-10-2018,25,29.4,26.4,87,9.4,5,140,3,4,10,0
09-10-2018,25,29.8,27.2,82,9.2,6,140,2,4,10,0
10-10-2018,24.8,30.5,27,79,9,4,130,2,1,10,0
11-10-2018,24.2,30.6,27.2,82,8.1,5,130,2,4,10,2.65882352941176
12-10-2018,24.8,31.6,27.4,82,8.1,4,180,1,1,10,2.65882352941176
13-10-2018,25.2,30.8,27.4,82,7.3,4,160,2,4,10,2.65882352941176
14-10-2018,24.4,30.6,27.5,79,7.6,4,140,2,4,10,0
15-10-2018,24.4,31.3,27.8,82,7.5,5,150,3,4,10,2.65882352941176
16-10-2018,25.7,30,27.5,80,9,5,150,3,3,10,0
17-10-2018,25.4,30.3,27.4,80,8.1,4,140,3,4,10,2.65882352941176
18-10-2018,24.4,30.6,27.8,78,7.4,5,140,3,4,10,2.65882352941176
19-10-2018,24.3,30.5,27.5,78,6.3,5,130,4,4,10,0.2
20-10-2018,26,30.8,27.8,75,8.6,7,130,4,4,10,2.65882352941176
21-10-2018,26,31,28.3,76,9,6,120,3,4,10,0
22-10-2018,26,30.5142857142857,27.2,82,8,5,130,4,4,10,5.3
23-10-2018,25.4,30.8,27.6,80,7.1,4,130,2,4,10,4.4
24-10-2018,26,30.8,28.1,79,8.5,4,140,2,4,10,6.1
25-10-2018,25,30.9,27.7,82,8.4,5,130,3,4,10,15.7
26-10-2018,25.2,30.3,27.6,84,5.5,5,140,3,4,10,1.3
27-10-2018,24.8,29.6,26.4,87,8.3,4,140,3,4,10,12.2
28-10-2018,25,30.4,27.7,79,10,5,130,3,4,10,2.65882352941176
29-10-2018,25.8,30.2,27.9,75,8.1,4,130,2,4,10,2.65882352941176
30-10-2018,24.7833333333333,30.8,28,77,6.1,6,150,2,4,10,2.65882352941176
31-10-2018,24.2,30.6,27.8,78,8.3,5,150,2,4,10,0
01-11-2018,25.2,30.6,28,76,8.3,4,140,3,4,11,22.5076923076923
02-11-2018,22,31,27.9,80,8.1,4,130,3,4,11,22.5076923076923
03-11-2018,22,29.4,27.2,90,5,5,150,3,4,11,22.5076923076923
04-11-2018,25.2,30.6107142857143,27.8,85,2,5,90,2,4,11,14.6
05-11-2018,25.6,30.4,27.2,88,5.2,5,120,3,4,11,22.5076923076923
06-11-2018,24.6,28,26.6,90,3,5,140,2,4,11,63
07-11-2018,24.57,28.4,25.8,93,0,3,60,1,1,11,22.5076923076923
08-11-2018,24.57,28.2,26,92,0.1,2,140,1,1,11,22.5076923076923
09-11-2018,24.2,30.1,26.7,89,0,3,200,1,1,11,21
10-11-2018,24,31.6,27.3,83,3,3,140,1,1,11,1.2
11-11-2018,25,31.4,26.8,90,6.5,4,150,1,1,11,26.8
12-11-2018,24.2,30.3,26.8,88,4.5,4,140,2,4,11,87.5
13-11-2018,24.8,29.8,26.7,90,4,3,140,1,1,11,23.5
14-11-2018,24.57,31,27.4,88,1.7,4,140,1,1,11,33.2
15-11-2018,24.57,31.4,27.5,86,3.4,3,140,1,4,11,22.5076923076923
16-11-2018,24.57,31.8,28.8,82,9.4,4,130,1,4,11,22.5076923076923
17-11-2018,25.1,30.6107142857143,29.1,78,9.1,4,130,1,1,11,22.5076923076923
18-11-2018,26.6,30.2,28.1,84,9.1,3,190,0,1,11,0
19-11-2018,24.57,32.2,28.3,81,1.2,3,120,1,1,11,22.5076923076923
20-11-2018,24.57,32,28.7,81,8.4,4,150,1,1,11,22.5076923076923
21-11-2018,24.57,31.7,28.3,81,6.5,4,170,1,1,11,22.5076923076923
22-11-2018,25.5,31.6,28.7,75,4.82857142857143,4,160,2,1,11,22.5076923076923
23-11-2018,24.8,31.4,28.1,78,4.82857142857143,4,140,2,1,11,22.5076923076923
24-11-2018,24.6,31,27.2,80,8.3,4,110,2,4,11,1
25-11-2018,24.6,30.8,27.5,80,8.4,4,160,2,4,11,6.1
26-11-2018,24.6,30.4,26.2,87,5.3,5,140,1,1,11,13.2
27-11-2018,24,30.8,26.9,87,4.3,4,160,2,1,11,22.5076923076923
28-11-2018,24.57,30.4,26.3,85,6,3,140,1,1,11,22.5076923076923
29-11-2018,24.57,30.4,25.9,93,2.4,5,150,1,1,11,22.5076923076923
30-11-2018,24.8,30.8,27.7,81,2,4,160,2,5,11,1.5
01-12-2018,26,29.2,27.7,76,5.3,3,70,1,4,12,0
02-12-2018,24.8,31,28,80,1.8,5,120,2,4,12,20.665
03-12-2018,24.9,30.6,27.3,86,6.5,4,140,2,4,12,12
04-12-2018,24.8,29.2,26.1,93,1.5,3,130,1,1,12,12.1
05-12-2018,24,31.2,26.9,87,2.8,4,160,1,1,12,27.8
06-12-2018,24.6,31.2,27.5,86,7.3,4,170,1,1,12,0.2
07-12-2018,25,31.8,28,85,3,4,140,2,4,12,8.6
08-12-2018,22.8,30.2,26.2,89,8.2,3,110,1,4,12,199.5
09-12-2018,25.9,30.8,27.8,87,2.5,3,140,1,4,12,0
10-12-2018,25.7,30.62,27.9,86,2.5,3,210,1,1,12,6.5
11-12-2018,25.8,31.4,28.1,85,0.2,4,150,1,1,12,11.4
12-12-2018,26.3,31.7,28.9,78,5.5,4,180,1,5,12,20.665
13-12-2018,25.6,31.4,28.2,80,7.5,4,200,1,1,12,20.665
14-12-2018,26.2,31.1,28.4,80,5.1,3,210,1,1,12,20.665
15-12-2018,26.1,29.4,26.8,89,1.1,3,230,1,1,12,0.4
16-12-2018,24.8,28.7,26.5,90,0.1,2,210,0,1,12,15.3
17-12-2018,24.8,31.4,28.2,80,0.1,4,160,1,1,12,0.5
18-12-2018,24.5,31.4,28.2,77,3.88214285714286,4,190,1,1,12,
19-12-2018,25.196,30.8,27.4066666666667,83.7333333333333,3.88214285714286,4,170,1,9,12,3.2
20-12-2018,25.196,28.4,26,88,7.3,4,220,1,9,12,20.665
21-12-2018,25.196,31.1,27.5,84,0.3,4,200,1,9,12,20.665
22-12-2018,25,31.6,28.1,79,5.3,4,220,1,9,12,20.665
23-12-2018,25.4,31.4,27.9,80,5.5,4,240,2,6,12,20.665
24-12-2018,24.3,28.5,25.1,90,3.88214285714286,3,280,1,9,12,34.5
25-12-2018,24,27.5,25,94,0,2,140,1,9,12,18.1
26-12-2018,25.196,31.5,26.9,84,0.1,3,330,1,9,12,45.5
27-12-2018,25.196,31.2,27,82,1.4,3,230,1,9,12,11.8
28-12-2018,25.196,31.8,28.1,82,5,5,240,2,6,12,5.4
29-12-2018,26,31.6,28.3,79,8.4,5,230,3,7,12,0.5
30-12-2018,26.6,31.7,28.5,78,8.2,6,250,3,7,12,20.665
31-12-2018,26,29.8,27.1,78,6.2,12,250,4,7,12,20.665
01-01-2019,25,32.3,27.8,77,0.1,6,240,2,9,1,4
02-01-2019,25.0363636363636,31.6,28.1,78,5.4,5,240,2,7,1,0.4
03-01-2019,24.6,30.4,26.9,86,5.8,8,230,2,6,1,39.7
04-01-2019,25.0363636363636,31.8,28.4,76,5.4,4,200,1,9,1,16.8
05-01-2019,25,31,27.7,83,10.5,4,180,1,9,1,0.3
06-01-2019,24.8,31.6,27.9,82,5.5,4,130,1,9,1,16.8
07-01-2019,25.4,32,28.8,82,7.6,4,150,2,4,1,22.8
08-01-2019,25.4,32,28.2,83,10.1,5,160,1,9,1,3.5
09-01-2019,25.0363636363636,32.3,27.6,83,9.5,3,130,1,9,1,5.7
10-01-2019,24.8,32.4,28.3,82,7,4,180,1,9,1,1.6
11-01-2019,25.2,32.0689655172414,28.4,81,7,3,210,1,9,1,16.8
12-01-2019,25.6,32.2,28.6,84,7,4,190,1,9,1,16.8
13-01-2019,26.4,31,28.6,84,5.8,5,190,1,9,1,16.8
14-01-2019,24.6,32.4,27.7,84,1.1,4,210,1,9,1,0
15-01-2019,24.8,32.8,28.8,80,4.4,6,250,3,7,1,16.8
16-01-2019,25,29.8,26.9,88,7,6,270,2,9,1,35.5
17-01-2019,23.9,31.4,26,93,0.5,6,240,2,6,1,134.6
18-01-2019,24.6,31.8,27.2,84,2.4,4,240,1,9,1,5.8
19-01-2019,24.9,32.2,27.7,84,5.7,4,240,1,9,1,16.8
20-01-2019,25.4,32.2,27.9,85,5.3,3,190,1,9,1,16.8
21-01-2019,25.4,30.8,27.1,90,7,10,230,1,9,1,4.3
22-01-2019,25.0363636363636,31.6,26.8,86,0.5,7,230,2,9,1,16.8
23-01-2019,24.2,32.8,27.1,83,0.5,4,280,1,7,1,24.5
24-01-2019,25.0363636363636,32.8,27.5,85,2,5,240,2,9,1,16.8
25-01-2019,25.0363636363636,32.2,26.8,88,6.4,4,240,1,9,1,0.4
26-01-2019,25,33,28.4,78,3,4,230,1,9,1,16.8
27-01-2019,25.8,33.4,28.6,80,8.5,5,250,1,9,1,0.1
28-01-2019,25.0363636363636,32.0689655172414,28.8,76,3.1,4,300,1,9,1,16.8
29-01-2019,25.0363636363636,34.6,29.3,74,5.5,3,330,1,9,1,16.8
30-01-2019,25.0363636363636,32.6,27.8,83,1.4,5,250,1,9,1,16.8
31-01-2019,25,33,28.5,80,5.2,6,260,1,9,1,2.4
01-02-2019,24.7333333333333,32.3,27.5,82,65,4,250,1,9,2,17.23
02-02-2019,24.2,32.6,28,82,6.5,5,220,1,9,2,8.8
03-02-2019,24.7,32.2,27.8,84,7.3,4,200,1,9,2,12.6
04-02-2019,24.7333333333333,32.2,27.9,84,6.1,4,240,1,9,2,17.23
05-02-2019,24.9,32.6,28,83,2,4,220,2,9,2,6.3
06-02-2019,25,32.6,28.2,83,8.8,5,220,1,9,2,2
07-02-2019,24.7333333333333,31.7,27.7,84,6.1,4,180,1,9,2,17.23
08-02-2019,24.2,31.3,26.9,86,8.2,3,170,1,9,2,27
09-02-2019,24.6,31.5,27.9,83,4,3,140,1,9,2,12
10-02-2019,24,31.9608695652174,27.2,87,3,2,300,0,9,2,113.4
11-02-2019,24.7333333333333,30.4,26.8,87,3,2,120,0,9,2,17.23
12-02-2019,24.7333333333333,31.2,27.4,84,3,3,140,1,9,2,17.23
13-02-2019,24.7333333333333,31.2,28.1,82,4.3,3,140,1,9,2,17.23
14-02-2019,25.6,30.2,27,88,7.6,3,130,0,9,2,15.5
15-02-2019,24.8,31.8,28,84,0.5,3,160,0,9,2,4.4
16-02-2019,25.2,31.9,28.4,81,7,3,140,1,9,2,1.3
17-02-2019,24.8,32.8,28.3,79,8.3,3,160,1,9,2,0
18-02-2019,24.8,32.4,26.6,87,10.3,4,100,1,9,2,17.23
19-02-2019,24,33.2,28,80,5.5,4,150,1,9,2,7.5
20-02-2019,24.7333333333333,31.9608695652174,27.692,83.96,8.57407407407407,3.46153846153846,173.846153846154,0.846153846153846,9,2,17.23
21-02-2019,24.7333333333333,32.2,26.5,88,6,4,140,1,9,2,2.5
22-02-2019,24.7333333333333,31.9608695652174,27.692,83.96,8.2,3.46153846153846,173.846153846154,0.846153846153846,9,2,57.3
23-02-2019,24.4,31.9608695652174,27.6,84,8.3,3,160,1,9,2,8
24-02-2019,24.8,32.2,27.4,86,9,4,270,1,9,2,31.4
25-02-2019,24.7333333333333,31.9608695652174,27.692,83.96,7.3,3,150,0,9,2,16.7
26-02-2019,25,32.4,28.5,82,7.2,4,140,1,9,2,15.8
27-02-2019,24.6,32.5,28.3,85,9.5,3,130,1,9,2,1.9
28-02-2019,25.6,31.7,28.3,84,9.5,3,150,1,9,2,0.2
01-03-2019,25.6,32.4,27.7,87,4.592,3,200,0,9,3,1
02-03-2019,25.2,32.2,28,82,2.8,3,350,1,9,3,30.8
03-03-2019,24.4,30.4,26.9,84,4.2,1,120,0,9,3,34.7
04-03-2019,24,32.2,27.6,82,2,3,140,1,9,3,17.3444444444445
05-03-2019,24.64,33.2,28,84,9.1,3,140,1,9,3,17.3444444444445
06-03-2019,25.1,31.5636363636364,27.4173913043478,84.3478260869565,6.2,3,220,1,9,3,17.3444444444445
07-03-2019,23.8,31.1,26.7,82,0.6,4,220,1,9,3,17.3444444444445
08-03-2019,24,30.4,27.4173913043478,84.3478260869565,7.8,3,140,1,9,3,0
09-03-2019,24.2,32.4,27.8,81,1.1,4,150,1,9,3,0
10-03-2019,24.64,31.5636363636364,27.4173913043478,84.3478260869565,4.592,3.51851851851852,200.740740740741,0.962962962962963,9,3,17.3444444444445
11-03-2019,24.2,31.6,26.7,87,8.5,4,240,0,9,3,23.1
12-03-2019,24.4,31.5636363636364,27.4173913043478,84.3478260869565,7,4,320,1,9,3,0.4
13-03-2019,25,31.9,28.1,83,6,4,90,2,9,3,17.3444444444445
14-03-2019,23.4,32.3,27.5,85,2.8,3,130,1,9,3,61.5
15-03-2019,24.4,32.8,27.7,80,5.8,4,180,1,9,3,2.4
16-03-2019,24,29.2,25.9,92,7.1,7,230,1,9,3,53.2
17-03-2019,24.2,,25,93,1.4,4,280,1,9,3,29.3
18-03-2019,23.6,26.4,24.3,95,0.2,1,260,0,9,3,15.3
19-03-2019,24.64,31.5636363636364,27.4173913043478,84.3478260869565,4.592,3.51851851851852,200.740740740741,0.962962962962963,9,3,17.3444444444445
20-03-2019,24.2,31.8,27.6,84,0.7,4,230,1,9,3,42.5
21-03-2019,25,31.9,27.8,86,4.5,3,280,1,9,3,2.5
22-03-2019,24.64,31.5636363636364,27.4173913043478,84.3478260869565,4.592,3.51851851851852,200.740740740741,0.962962962962963,9,3,17.3444444444445
23-03-2019,25.3,31.6,27.6,84,7,5,250,2,9,3,14.7
24-03-2019,25.2,31.4,27.6,84,7,4,240,1,9,3,17.3444444444445
25-03-2019,25.5,32.4,28.5,81,2.7,3,230,1,9,3,0.8
26-03-2019,25.5,32.2,28.3,83,6.4,3,220,1,9,3,17.3444444444445
27-03-2019,25.7,32,28.1,83,5.5,3,150,2,4,3,0
28-03-2019,24.64,31.5636363636364,27.4173913043478,84.3478260869565,4.592,3.51851851851852,200.740740740741,0.962962962962963,9,3,17.3444444444445
29-03-2019,24.64,31.5636363636364,27.4173913043478,84.3478260869565,2.4,4,100,1,9,3,17.3444444444445
30-03-2019,24.9,31.5636363636364,28.5,78,4.592,4,170,1,9,3,17.3444444444445
31-03-2019,25.2,32.6,28.7,80,6,4,140,1,9,3,0
01-04-2019,25.405,32.4,28.5,79,6,3,160,1,9,4,15.3
02-04-2019,25.405,32.1166666666667,28.404347826087,82.1304347826087,7.19545454545455,3.68,143.2,1.44,9,4,15.3
