Tanggal,Tn,Tx,Tavg,ss,ddd_x,ff_avg,N,NE,E,SE,S,SW,W,NW,C,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Ags,Sep,Okt,Nov,Des,RH_avg_5day,RH1,RH2,RH3,RH_avg,ff_x,ff_x1,ff_x2,ff_x3,RR_avg5_day,RR1,RR2,RR3,RR
10-06-2012,25.7,30.9,27.6,6.4,120,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.6,88,87,86,85,6,4,6,6,1.32,6.6,0,0,0
11-06-2012,25.8,31.1,27.2,0,120,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,87,86,85,84,6,6,6,6,1.32,0,0,0,0.744444444444444
12-06-2012,25.2,31.1,27.4,5.2,100,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,86,85,84,82,5,6,6,6,1.46888888888889,0,0,0.744444444444444,0.3
13-06-2012,25.6,31.2,27.9,8,100,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.8,85,84,82,80,8,6,6,5,0.208888888888889,0,0.744444444444444,0.3,0.9
14-06-2012,24.6,30,26.7,6.7,140,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.4,84,82,80,82,7,6,5,8,0.388888888888889,0.744444444444444,0.3,0.9,0
15-06-2012,22.7,30,25.9,8,110,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.6,82,80,82,79,7,5,8,7,0.388888888888889,0.3,0.9,0,0
16-06-2012,22.6,30,26.1,8,130,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.4,80,82,79,80,8,8,7,7,0.388888888888889,0.9,0,0,0
17-06-2012,23.6,31,26.6,7.6,100,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.6,82,79,80,82,7,7,7,8,0.24,0,0,0,5
18-06-2012,24.3,30.8,27.3,7.6,130,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.6,79,80,82,82,9,7,8,7,1.18,0,0,5,2.5
19-06-2012,23.6,30.2,27.1,8,120,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,80,82,82,80,12,8,7,9,1.5,0,5,2.5,0
20-06-2012,25.3,30.2,27.4,6.2,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.6,82,82,80,83,8,7,9,12,1.5,5,2.5,0,0.2
21-06-2012,24.8,30.4,27.4,6.1,120,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.4,82,80,83,84,8,9,12,8,1.54,2.5,0,0.2,0
22-06-2012,25,30.3,27.1,8,130,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.2,80,83,84,80,9,12,8,8,1.54,0,0.2,0,2.4
23-06-2012,25.2,29.4,27.3,7.6,120,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.8,83,84,80,77,9,8,8,9,1.02,0.2,0,2.4,0
24-06-2012,23.9,29.6,26,8,90,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.8,84,80,77,75,10,8,9,9,0.52,0,2.4,0,0
25-06-2012,24,30.9,26.3,8,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.8,80,77,75,75,9,9,9,10,0.52,2.4,0,0,0
26-06-2012,22.4,30.8,25.3,8,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.2,77,75,75,82,8,9,10,9,0.48,0,0,0,0
27-06-2012,22.3,29.6,24.8,7.6,110,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.8,75,75,82,82,8,10,9,8,0.48,0,0,0,0
28-06-2012,23.1,31.6,26,7.4,160,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.2,75,82,82,79,8,9,8,8,0,0,0,0,0.744444444444444
29-06-2012,24.4,29.4,25.9,7.5,110,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.6,82,82,79,80,10,8,8,8,0.148888888888889,0,0,0.744444444444444,2.2
30-06-2012,21.9,29,25.2,8,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.6,82,79,80,78,10,8,8,10,0.588888888888889,0,0.744444444444444,2.2,0.744444444444444
02-07-2012,23.4,28.7,25.6,6.7,110,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.2,79,80,78,76,9,8,10,10,0.737777777777778,0.744444444444444,2.2,0.744444444444444,0
03-07-2012,23.9,28.6,26.4,5.8,130,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79,80,78,76,80,10,10,10,9,0.737777777777778,2.2,0.744444444444444,0,0
04-07-2012,24.8,28.6,25.9,7.8,110,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.6,78,76,80,78,9,10,9,10,0.737777777777778,0.744444444444444,0,0,0
05-07-2012,23.3,27.8,24.9,8,130,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.4,76,80,78,78,9,9,10,9,0.588888888888889,0,0,0,0
06-07-2012,23.4,28.1,25.6,8,120,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78,80,78,78,80,8,10,9,9,0.148888888888889,0,0,0,0
07-07-2012,23.6,28.5,25.2,8,110,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.4,78,78,80,80,8,9,9,8,0,0,0,0,0
08-07-2012,23.7,27.8,25.5,8,120,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.2,78,80,80,82,8,9,8,8,0,0,0,0,0
09-07-2012,22.5,28,25.1,8,120,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.6,80,80,82,80,9,8,8,8,0,0,0,0,0
10-07-2012,23.4,28,25.3,7.8,140,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,80,82,80,84,7,8,8,9,0,0,0,0,0
11-07-2012,23.1,28.3,25.2,5.3,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.2,82,80,84,80,7,8,9,7,0,0,0,0,0
12-07-2012,21.5,28.2,24.2,8,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.2,80,84,80,84,7,9,7,7,0,0,0,0,0
13-07-2012,21.5,28,25.5,8,100,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,84,80,84,79,9,7,7,7,0,0,0,0,0
14-07-2012,22.2,28.5,25.1,7.7,140,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.4,80,84,79,84,8,7,7,9,0,0,0,0,0
15-07-2012,23.1,28.5,25.9,5.4,100,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82.2,84,79,84,85,7,7,9,8,0,0,0,0,0
16-07-2012,24,27.8,25.5,8,100,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82.4,79,84,85,83,8,9,8,7,0,0,0,0,0
17-07-2012,24.2,27.6,24.8,2,130,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83,84,85,83,82,8,8,7,8,0,0,0,0,0
18-07-2012,22.7,28.2,24.7,6.4,90,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82.6,85,83,82,84,4,7,8,8,0,0,0,0,0.169230769230769
19-07-2012,22.4,28.2,25.3,1.1,90,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.6,83,82,84,84,4,8,8,4,0.0338461538461538,0,0,0.169230769230769,0
20-07-2012,24,28.3,25.8,5.4,110,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.6,82,84,84,87,10,8,4,4,0.0338461538461538,0,0.169230769230769,0,0
21-07-2012,24.2,27.8,25.2,6.9,120,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84,84,84,87,82,8,4,4,10,0.0338461538461538,0.169230769230769,0,0,0
22-07-2012,24.2,28.1,25.4,6.6,90,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.8,84,87,82,81,9,4,10,8,0.0338461538461538,0,0,0,0.169230769230769
23-07-2012,23.8,27.8,25.1,8,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.6,87,82,81,81,9,10,8,9,0.0676923076923077,0,0,0.169230769230769,0
24-07-2012,22.8,28.5,24.5,7.8,90,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83,82,81,81,81,8,8,9,9,0.0338461538461538,0,0.169230769230769,0,0
25-07-2012,22.4,28.3,25.7,6.1,110,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82.4,81,81,81,80,9,9,9,8,0.0338461538461538,0.169230769230769,0,0,0
26-07-2012,22,28.2,25.1,8,140,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,81,81,80,78,8,9,8,9,0.0338461538461538,0,0,0,0.169230769230769
27-07-2012,23.5,28.2,25.4,4.5,140,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.2,81,80,78,79,8,8,9,8,0.0676923076923077,0,0,0.169230769230769,0
28-07-2012,21.8,28.2,25,8,110,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.8,80,78,79,80,7,9,8,8,0.0338461538461538,0,0.169230769230769,0,0
29-07-2012,23,28.4,24.8,6.2,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.6,78,79,80,84,8,8,8,7,0.0338461538461538,0.169230769230769,0,0,0.169230769230769
30-07-2012,22,28.6,25.3,6,100,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.2,79,80,84,78,8,8,7,8,0.0676923076923077,0,0,0.169230769230769,0
31-07-2012,22,28,24.4,8,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.8,80,84,78,84,8,7,8,8,0.0676923076923077,0,0.169230769230769,0,4.4
01-08-2012,21.8,27.8,24.1,8,100,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,84,78,84,79,8,8,8,8,0.913846153846154,0.169230769230769,0,4.4,0
02-08-2012,19.8,27.8,23.5,8,140,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,78,84,79,84,8,8,8,8,0.913846153846154,0,4.4,0,0
03-08-2012,20.5,28.5,25.3,6.9,120,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.8,84,79,84,84,8,8,8,8,0.913846153846154,4.4,0,0,0
04-08-2012,23.7,28,25.2,8,110,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.8,79,84,84,84,9,8,8,8,0.88,0,0,0,0
05-08-2012,23.2,27.8,25.4,7.9,130,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83,84,84,84,84,9,8,8,9,0.88,0,0,0,0
06-08-2012,24,27.9,25.6,5.6,140,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83,84,84,84,84,7,8,9,9,0,0,0,0,0
07-08-2012,23.6,27.9,25.5,8,160,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,84,84,84,82,8,9,9,7,0,0,0,0,0
08-08-2012,23,28,25,7.6,140,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.6,84,84,82,80,8,9,7,8,0,0,0,0,0
09-08-2012,22.9,28,25,6.8,130,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.8,84,82,80,81,8,7,8,8,0,0,0,0,0.0535714285714286
10-08-2012,23.6,27.8,25.6,8,130,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.2,82,80,81,80,10,8,8,8,0.0107142857142857,0,0,0.0535714285714286,0
11-08-2012,24,28.4,25.2,7.3,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.4,80,81,80,83,9,8,8,10,0.0107142857142857,0,0.0535714285714286,0,0
12-08-2012,23.2,28.2,25.4,8,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.2,81,80,83,82,8,8,10,9,0.0107142857142857,0.0535714285714286,0,0,0
13-08-2012,22.6,28.2,24.8,8,140,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.2,80,83,82,81,8,10,9,8,0.0107142857142857,0,0,0,0
14-08-2012,22.3,28.2,24.5,7.4,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.4,83,82,81,78,8,9,8,8,0.0107142857142857,0,0,0,0
15-08-2012,19.5,27.1,23.8,8,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.8,82,81,78,80,8,8,8,8,0,0,0,0,0
16-08-2012,20.8,27.5,24.4,8,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.8,81,78,80,79,8,8,8,8,0,0,0,0,0
17-08-2012,21.8,28,24.6,8,130,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,78,80,79,82,8,8,8,8,0,0,0,0,0
18-08-2012,22.3,28.6,24.7,5,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,80,79,82,84,9,8,8,8,0,0,0,0,0
19-08-2012,22.6,27.7,24.5,8,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.6,79,82,84,82,9,8,8,9,0,0,0,0,0.0535714285714286
20-08-2012,22.6,28.2,25.4,7.3,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.4,82,84,82,80,8,8,9,9,0.0107142857142857,0,0,0.0535714285714286,0
21-08-2012,21.2,28.1,24.2,7.6,140,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.4,84,82,80,82,8,9,9,8,0.0107142857142857,0,0.0535714285714286,0,0
22-08-2012,22,28,25,7.6,140,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,82,80,82,81,9,9,8,8,0.0107142857142857,0.0535714285714286,0,0,0
23-08-2012,23.6,28,25.3,8,120,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.8,80,82,81,76,8,8,8,9,0.0107142857142857,0,0,0,0.0535714285714286
24-08-2012,22.7,27.8,24.4,8,110,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.2,82,81,76,76,8,8,9,8,0.0214285714285714,0,0,0.0535714285714286,0
25-08-2012,20.5,28.2,23.6,8,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79,81,76,76,80,9,9,8,8,0.0107142857142857,0,0.0535714285714286,0,0
26-08-2012,21.2,28.2,25.3,8,130,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79,76,76,80,79,8,8,8,9,0.0107142857142857,0.0535714285714286,0,0,0
27-08-2012,23.8,30.8,25.1,2.2,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.4,76,80,79,85,8,8,9,8,0.0107142857142857,0,0,0,0.5
28-08-2012,23.8,28.8,25.7,2.3,170,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.2,80,79,85,88,7,9,8,8,0.110714285714286,0,0,0.5,0
29-08-2012,24.6,28.3,25.5,6.1,110,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.6,79,85,88,85,9,8,8,7,0.1,0,0.5,0,0
30-08-2012,23.8,28.4,26.1,8,110,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.4,85,88,85,79,10,8,7,9,0.1,0.5,0,0,1
31-08-2012,24.2,28.3,25.5,6.8,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.2,88,85,79,80,10,7,9,10,0.3,0,0,1,0
01-09-2012,21,28.1,24.7,8,150,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83.4,85,79,80,76,7,9,10,10,0.3,0,1,0,0
02-09-2012,21.7,28.3,24.4,8,140,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81.6,79,80,76,81,7,10,10,7,0.2,1,0,0,0
03-09-2012,21.2,28.4,25.4,8,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.2,80,76,81,78,8,10,7,7,0.2,0,0,0,0
04-09-2012,23.2,28.5,25.6,6.2,150,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.8,76,81,78,83,8,7,7,8,0.2,0,0,0,0
05-09-2012,23.6,28.4,25.8,7.7,120,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79.6,81,78,83,83,7,7,8,8,0,0,0,0,0
06-09-2012,24.1,29,26,6.4,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.2,78,83,83,84,8,8,8,7,0,0,0,0,0
07-09-2012,23.2,29.2,26,8,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81.8,83,83,84,82,8,8,7,8,0,0,0,0,0
08-09-2012,24,28.9,26.3,8,130,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,83,84,82,80,8,7,8,8,0,0,0,0,0
09-09-2012,23.6,29,26,8,130,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82.4,84,82,80,82,8,8,8,8,0,0,0,0,0
10-09-2012,23.2,28.7,25.8,7.1,140,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82.2,82,80,82,82,8,8,8,8,0,0,0,0,0
11-09-2012,22.6,29.8,25.9,8,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,80,82,82,80,8,8,8,8,0,0,0,0,0
12-09-2012,23,29.6,26.3,8,130,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81.2,82,82,80,78,9,8,8,8,0,0,0,0,0
13-09-2012,23,29.6,26,3.6,100,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.4,82,80,78,77,8,8,8,9,0,0,0,0,0
14-09-2012,24,29.6,26.1,5.3,140,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79.8,80,78,77,77,7,8,9,8,0,0,0,0,0
15-09-2012,24.5,29.2,26.4,6,150,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.8,78,77,77,80,8,9,8,7,0,0,0,0,0
16-09-2012,25.2,29.2,26.6,6.7,130,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.4,77,77,80,80,8,8,7,8,0,0,0,0,0
17-09-2012,23.4,29.9,26.9,8,110,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.4,77,80,80,78,8,7,8,8,0,0,0,0,0
18-09-2012,24.8,30.4,27.4,7.9,160,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.4,80,80,78,79,7,8,8,8,0,0,0,0,0
19-09-2012,24.6,31.6,26.6,8,120,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.8,80,78,79,82,9,8,8,7,0,0,0,0,0
20-09-2012,24.7,29.8,27,5.7,150,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79.8,78,79,82,83,8,8,7,9,0,0,0,0,0
21-09-2012,25.3,30,27,7.5,140,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.4,79,82,83,84,10,7,9,8,0,0,0,0,0
22-09-2012,25,29.3,26.8,7.8,100,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81.2,82,83,84,82,8,9,8,10,0,0,0,0,0
23-09-2012,24.4,29.4,26.7,8,130,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,83,84,82,78,8,8,10,8,0,0,0,0,0
24-09-2012,23.6,29.4,26.1,7.7,170,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81.8,84,82,78,78,8,10,8,8,0,0,0,0,0
25-09-2012,22.6,29.8,26.1,7.7,160,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81,82,78,78,78,8,8,8,8,0,0,0,0,0
26-09-2012,24.3,29.9,26.5,7.7,150,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,78,78,78,77,8,8,8,8,0,0,0,0,0
27-09-2012,24,29.6,26.2,7.5,120,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.6,78,78,77,79,8,8,8,8,0,0,0,0,0
28-09-2012,23,29.6,25.8,6.7,160,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78,78,77,79,79,7,8,8,8,0,0,0,0,0
29-09-2012,22.8,29.8,25.7,8,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.2,77,79,79,80,8,8,8,7,0,0,0,0,0
30-09-2012,22.7,29.3,25.9,8,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.6,79,79,80,82,8,8,7,8,0,0,0,0,0
01-10-2012,24.2,29.6,26.5,7.8,110,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.4,79,80,82,80,9,7,8,8,0,0,0,0,0
02-10-2012,24.5,29.6,26.7,8,100,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,80,82,80,80,8,8,8,9,0,0,0,0,0
03-10-2012,24.2,29.8,26.9,8,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.2,82,80,80,81,9,8,9,8,0,0,0,0,0
04-10-2012,24.2,30.4,27.3,8,160,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.6,80,80,81,80,8,9,8,9,0,0,0,0,0
05-10-2012,24,30.4,27.1,8,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.6,80,81,80,81,8,8,9,8,0,0,0,0,0
06-10-2012,24.6,30.5,26.6,7.1,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.4,81,80,81,81,9,9,8,8,0,0,0,0,0
07-10-2012,25,30.4,27,6.3,110,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.6,80,81,81,80,8,8,8,9,0,0,0,0,4.32
08-10-2012,25.4,28.8,26.7,1.8,120,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.6,81,81,80,86,10,8,9,8,0.864,0,0,4.32,2
09-10-2012,23.9,29.8,26.7,7.8,110,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.6,81,80,86,86,8,9,8,10,1.264,0,4.32,2,21
10-10-2012,25.2,29.7,26.5,7.9,130,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.8,80,86,86,86,8,8,10,8,5.464,4.32,2,21,3
11-10-2012,23.5,31.2,26.6,8,210,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.8,86,86,86,81,7,10,8,8,6.064,2,21,3,0
12-10-2012,24.2,30.4,26.9,5.4,140,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.8,86,86,81,77,7,8,8,7,6.064,21,3,0,0
13-10-2012,24.6,31.6,27.6,5.9,130,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.2,86,81,77,79,7,8,7,7,5.2,3,0,0,0
14-10-2012,25.7,30.7,27.9,8,140,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.8,81,77,79,86,9,7,7,7,4.8,0,0,0,0
15-10-2012,25.4,30.8,28.1,6,140,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.8,77,79,86,84,10,7,7,9,0.6,0,0,0,0
16-10-2012,24.6,30.6,27.4,7,120,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.4,79,86,84,85,8,7,9,10,0,0,0,0,4.32
17-10-2012,25.2,29.5,26.7,2.4,110,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.2,86,84,85,84,8,9,10,8,0.864,0,0,4.32,19
18-10-2012,24.4,30,26.9,7.6,110,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.6,84,85,84,87,9,10,8,8,4.664,0,4.32,19,4.32
19-10-2012,24.1,30,27,7.4,130,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.2,85,84,87,84,9,8,8,9,5.528,4.32,19,4.32,52
20-10-2012,25.2,30.1,27.1,7.9,120,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84.8,84,87,84,86,8,8,9,9,15.928,19,4.32,52,4.32
21-10-2012,26,30,27.8,7.4,130,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.2,87,84,86,82,8,9,9,8,16.792,4.32,52,4.32,0
22-10-2012,25.6,30.7,27,8,160,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84.6,84,86,82,76,6,9,8,8,15.928,52,4.32,0,0
23-10-2012,23.8,30.6,27.2,8,170,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83,86,82,76,78,6,8,8,6,12.128,4.32,0,0,0
